student_id,academic_year,year,department
tm422,2015 - 2016,1,WRIT
ww236,2015 - 2016,1,ENGL
np849,2015 - 2016,1,PHIL
mn139,2015 - 2016,1,BIOL
cj553,2015 - 2016,1,EDUC
bb237,2015 - 2016,1,ECON
om708,2015 - 2016,1,ENGL
pp338,2015 - 2016,1,GEOG
gh157,2015 - 2016,1,EDUC
cn711,2015 - 2016,1,EDUC
kp400,2015 - 2016,1,ARTS
wn565,2015 - 2016,1,ENGL
cj560,2015 - 2016,1,CLAS
sr840,2015 - 2016,1,SOAN
lt258,2015 - 2016,1,ENST
af325,2015 - 2016,1,ENGL
cz407,2015 - 2016,1,EALL
gs739,2015 - 2016,1,HIST
ds216,2015 - 2016,1,ENGL
hr634,2015 - 2016,1,RELG
am579,2015 - 2016,1,THEA
sp422,2015 - 2016,1,PBSC
ap862,2015 - 2016,1,SOAN
ec322,2015 - 2016,1,ARTS
jo163,2015 - 2016,1,MATH
dm355,2015 - 2016,1,HIST
bv471,2015 - 2016,1,CHEM
aa619,2015 - 2016,1,ENGL
tc566,2015 - 2016,1,SOAN
ak161,2015 - 2016,1,POSC
jl206,2015 - 2016,1,HIST
sr210,2015 - 2016,1,EDUC
cm283,2015 - 2016,1,PHAS
pl963,2015 - 2016,1,ENGL
dh397,2015 - 2016,1,HIST
er388,2015 - 2016,1,PHIL
nt774,2015 - 2016,1,GERM
mc508,2015 - 2016,1,MATH
hh926,2015 - 2016,1,ENGL
df382,2015 - 2016,1,SOAN
dk655,2015 - 2016,1,ARTS
mr316,2015 - 2016,1,POSC
dw419,2015 - 2016,1,ECON
ab593,2015 - 2016,1,EEGS
kt944,2015 - 2016,1,HIST
tb575,2015 - 2016,1,HIST
tt171,2015 - 2016,1,COSC
rw424,2015 - 2016,1,PBSC
ng669,2015 - 2016,1,CHEM
sl180,2015 - 2016,1,PHIL
as710,2015 - 2016,1,ENGL
mj300,2015 - 2016,1,ENGL
ce276,2015 - 2016,1,ARTS
sj802,2015 - 2016,1,GEOG
lh260,2015 - 2016,1,EALL
cc300,2015 - 2016,1,MELL
en477,2015 - 2016,1,CLAS
ab502,2015 - 2016,1,GERM
jr410,2015 - 2016,1,SOAN
sd280,2015 - 2016,1,PHAS
ap890,2015 - 2016,1,RMLL
bs790,2015 - 2016,1,EDUC
jc755,2015 - 2016,1,THEA
rv892,2015 - 2016,1,BIOL
jj572,2015 - 2016,1,POSC
jc227,2015 - 2016,1,ARTS
dm896,2015 - 2016,1,THEA
bm930,2015 - 2016,1,COSC
an915,2015 - 2016,1,RMLL
sw186,2015 - 2016,1,ENST
ng295,2015 - 2016,1,SOAN
ay788,2015 - 2016,1,CLAS
km812,2015 - 2016,1,MATH
eg206,2015 - 2016,1,BIOL
ah815,2015 - 2016,1,POSC
mo380,2015 - 2016,1,BIOL
dd740,2015 - 2016,1,EDUC
sd808,2015 - 2016,1,MATH
pc309,2015 - 2016,1,PBSC
ab942,2015 - 2016,1,SOAN
br816,2015 - 2016,1,CHEM
jm716,2015 - 2016,1,HIST
ls826,2015 - 2016,1,BIOL
sh296,2015 - 2016,1,MATH
ba577,2015 - 2016,1,PHAS
rc216,2015 - 2016,1,MUSI
kr957,2015 - 2016,1,HIST
cw728,2015 - 2016,1,ARTS
es774,2015 - 2016,1,PBSC
cf456,2015 - 2016,1,ENGL
me609,2015 - 2016,1,PHIL
jr340,2015 - 2016,1,EDUC
et841,2015 - 2016,1,ARTS
pb864,2015 - 2016,1,MUSI
ch738,2015 - 2016,1,RELG
tg830,2015 - 2016,1,GEOG
jr916,2015 - 2016,1,HIST
dc758,2015 - 2016,1,GEOG
ep105,2015 - 2016,1,HIST
kj563,2015 - 2016,1,CHEM
am994,2015 - 2016,1,SOAN
mw666,2015 - 2016,1,HIST
ab376,2015 - 2016,1,POSC
sa734,2015 - 2016,1,EDUC
kh375,2015 - 2016,1,POSC
ch196,2015 - 2016,1,BIOL
wd150,2015 - 2016,1,BIOL
cc752,2015 - 2016,1,ARTS
bm509,2015 - 2016,1,ARTS
tr884,2015 - 2016,1,ECON
js404,2015 - 2016,1,ENGL
mp197,2015 - 2016,1,EDUC
vt731,2015 - 2016,1,BIOL
jm930,2015 - 2016,1,ENGL
cm448,2015 - 2016,1,COSC
vk139,2015 - 2016,1,POSC
rm863,2015 - 2016,1,ENGL
cg317,2015 - 2016,1,MATH
tb710,2015 - 2016,1,MATH
ml911,2015 - 2016,1,RMLL
ap364,2015 - 2016,1,CLAS
gh944,2015 - 2016,1,ARTS
an194,2015 - 2016,1,ENGL
sw214,2015 - 2016,1,CHEM
mj793,2015 - 2016,1,ARTS
lh256,2015 - 2016,1,RMLL
bs203,2015 - 2016,1,POSC
lf518,2015 - 2016,1,ARTS
mh142,2015 - 2016,1,GEOG
jh406,2015 - 2016,1,ENGL
kr595,2015 - 2016,1,PHIL
ja468,2015 - 2016,1,PHIL
cw538,2015 - 2016,1,HIST
ks464,2015 - 2016,1,CHEM
dt454,2015 - 2016,1,PBSC
ag289,2015 - 2016,1,EDUC
jb581,2015 - 2016,1,ENGL
ac113,2015 - 2016,1,RMLL
cc700,2015 - 2016,1,EEGS
rh824,2015 - 2016,1,RMLL
rb504,2015 - 2016,1,HIST
ws197,2015 - 2016,1,THEA
kb568,2015 - 2016,1,GEOG
rw177,2015 - 2016,1,ENGL
ar312,2015 - 2016,1,PHIL
de154,2015 - 2016,1,HIST
kw997,2015 - 2016,1,HIST
jb240,2015 - 2016,1,EDUC
kl554,2015 - 2016,1,EEGS
rb821,2015 - 2016,1,MUSI
lf619,2015 - 2016,1,ARTS
cj726,2015 - 2016,1,ECON
mf170,2015 - 2016,1,EALL
tm814,2015 - 2016,1,PHAS
tg253,2015 - 2016,1,CLAS
kg941,2015 - 2016,1,BIOL
kd660,2015 - 2016,1,CHEM
wr916,2015 - 2016,1,EDUC
ch405,2015 - 2016,1,ECON
jj825,2015 - 2016,1,CLAS
jw225,2015 - 2016,1,PBSC
te938,2015 - 2016,1,EDUC
tw475,2015 - 2016,1,WRIT
ms845,2015 - 2016,1,ENGL
an234,2015 - 2016,1,GEOG
jj141,2015 - 2016,1,MUSI
ma860,2015 - 2016,1,RMLL
kh686,2015 - 2016,1,POSC
tr546,2015 - 2016,1,EDUC
ac708,2015 - 2016,1,ENGL
jj703,2015 - 2016,1,HIST
zr390,2015 - 2016,1,BIOL
ci552,2015 - 2016,1,CHEM
ct576,2015 - 2016,1,ENGL
tc215,2015 - 2016,1,POSC
rs598,2015 - 2016,1,MELL
jm489,2015 - 2016,1,HIST
sj195,2015 - 2016,1,ENGL
jl810,2015 - 2016,1,POSC
mm540,2015 - 2016,1,PHIL
al832,2015 - 2016,1,SOAN
sk446,2015 - 2016,1,ARTS
hr129,2015 - 2016,1,GEOG
jt101,2015 - 2016,1,MATH
ch904,2015 - 2016,1,PHAS
ah591,2015 - 2016,1,RELG
et543,2015 - 2016,1,HIST
cj926,2015 - 2016,1,ECON
ta640,2015 - 2016,1,POSC
df555,2015 - 2016,1,RMLL
mh403,2015 - 2016,1,RELG
si693,2015 - 2016,1,RMLL
lb472,2015 - 2016,1,ENGL
ed731,2015 - 2016,1,THEA
kb380,2015 - 2016,1,RMLL
mj622,2015 - 2016,1,MUSI
lc905,2015 - 2016,1,BIOL
aw576,2015 - 2016,1,GEOG
jp612,2015 - 2016,1,ARTS
bc267,2015 - 2016,1,BIOL
la324,2015 - 2016,1,EDUC
mg211,2015 - 2016,1,POSC
bc515,2015 - 2016,1,PHAS
nr109,2015 - 2016,1,ARTS
lr491,2015 - 2016,1,THEA
vl981,2015 - 2016,1,HIST
rr985,2015 - 2016,1,BIOL
nm787,2015 - 2016,1,PHIL
ks500,2015 - 2016,1,EDUC
sb273,2015 - 2016,1,ECON
dm212,2015 - 2016,1,PHIL
tr764,2015 - 2016,1,CLAS
dl192,2015 - 2016,1,ARTS
ap215,2015 - 2016,1,RELG
kr334,2015 - 2016,1,SOAN
sb201,2015 - 2016,1,EEGS
aw749,2015 - 2016,1,GEOG
ah405,2015 - 2016,1,SOAN
ca493,2015 - 2016,1,HIST
lm141,2015 - 2016,1,PHAS
tc730,2015 - 2016,1,GERM
em449,2015 - 2016,1,ARTS
sf429,2015 - 2016,1,SOAN
sr987,2015 - 2016,1,CHEM
tm671,2015 - 2016,1,POSC
pc794,2015 - 2016,1,GERM
ml183,2015 - 2016,1,PHAS
ed960,2015 - 2016,1,HIST
pj826,2015 - 2016,1,BIOL
am773,2015 - 2016,1,EDUC
jf757,2015 - 2016,1,MELL
cg426,2015 - 2016,1,RELG
kj974,2015 - 2016,1,RMLL
kt465,2015 - 2016,1,SOAN
tr304,2015 - 2016,1,PHAS
db238,2015 - 2016,1,MUSI
jf244,2015 - 2016,1,ARTS
lg812,2015 - 2016,1,RELG
mp642,2015 - 2016,1,BIOL
ab697,2015 - 2016,1,CHEM
ej681,2015 - 2016,1,SOAN
to439,2015 - 2016,1,THEA
aw251,2015 - 2016,1,CHEM
ja818,2015 - 2016,1,COSC
fg578,2015 - 2016,1,BIOL
am926,2015 - 2016,1,PBSC
jm471,2015 - 2016,1,RELG
hm754,2015 - 2016,1,MATH
tk829,2015 - 2016,1,ENGL
sm645,2015 - 2016,1,BIOL
gt460,2015 - 2016,1,ARTS
mb375,2015 - 2016,1,ENGL
kn623,2015 - 2016,1,COSC
bb982,2015 - 2016,1,PHAS
hd126,2015 - 2016,1,CLAS
ac926,2015 - 2016,1,EALL
jj892,2015 - 2016,1,ENGL
pw300,2015 - 2016,1,HIST
la729,2015 - 2016,1,THEA
js633,2015 - 2016,1,ENGL
mw101,2015 - 2016,1,EALL
da285,2015 - 2016,1,ECON
hs518,2015 - 2016,1,HIST
vc501,2015 - 2016,1,EEGS
js186,2015 - 2016,1,RMLL
jm595,2015 - 2016,1,SOAN
jh495,2015 - 2016,1,ENGL
dr154,2015 - 2016,1,EDUC
dl850,2015 - 2016,1,MUSI
pc112,2015 - 2016,1,GEOG
zt705,2015 - 2016,1,RMLL
ct725,2015 - 2016,1,ENST
js246,2015 - 2016,1,EDUC
lo455,2015 - 2016,1,EEGS
av555,2015 - 2016,1,ECON
cc254,2015 - 2016,1,ARTS
jd767,2015 - 2016,1,RELG
nw734,2015 - 2016,1,HIST
ma697,2015 - 2016,1,EDUC
mf793,2015 - 2016,1,EDUC
jb952,2015 - 2016,1,MUSI
mr370,2015 - 2016,1,PBSC
rw599,2015 - 2016,1,ENST
sm895,2015 - 2016,1,EDUC
jm227,2015 - 2016,1,POSC
mh473,2015 - 2016,1,WRIT
tn982,2015 - 2016,1,COSC
ea861,2015 - 2016,1,EEGS
ko215,2015 - 2016,1,PBSC
eb427,2015 - 2016,1,SOAN
cb273,2015 - 2016,1,ENGL
sh899,2015 - 2016,1,EALL
kr737,2015 - 2016,1,COSC
ss354,2015 - 2016,1,WRIT
sf509,2015 - 2016,1,EALL
sc986,2015 - 2016,1,ARTS
cn413,2015 - 2016,1,SOAN
ss223,2015 - 2016,1,HIST
mh980,2015 - 2016,1,SOAN
ll327,2015 - 2016,1,ENGL
tj346,2015 - 2016,1,PBSC
sm653,2015 - 2016,1,ENGL
jl766,2015 - 2016,1,PHAS
sr571,2015 - 2016,1,GEOG
mn647,2015 - 2016,1,SOAN
ja238,2015 - 2016,1,EDUC
dw620,2015 - 2016,1,PHAS
rt130,2015 - 2016,1,ARTS
jj624,2015 - 2016,1,GEOG
jf142,2015 - 2016,1,POSC
sj154,2015 - 2016,1,CHEM
jp316,2015 - 2016,1,ENGL
je364,2015 - 2016,1,MUSI
bm897,2015 - 2016,1,PBSC
bp860,2015 - 2016,1,COSC
dt910,2015 - 2016,1,EDUC
ll818,2015 - 2016,1,POSC
sj864,2015 - 2016,1,SOAN
jb810,2015 - 2016,1,PBSC
wr122,2015 - 2016,1,PHAS
sm178,2015 - 2016,1,EDUC
an991,2015 - 2016,1,HIST
mb137,2015 - 2016,1,ARTS
ca315,2015 - 2016,1,PBSC
ah885,2015 - 2016,1,PHAS
de833,2015 - 2016,1,POSC
kl965,2015 - 2016,1,PBSC
jb476,2015 - 2016,1,ENGL
hc319,2015 - 2016,1,EDUC
ds556,2015 - 2016,1,RELG
ty592,2015 - 2016,1,HIST
dd842,2015 - 2016,1,HIST
sa258,2015 - 2016,1,SOAN
br499,2015 - 2016,1,ENGL
sm474,2015 - 2016,1,EDUC
jt416,2015 - 2016,1,SOAN
dg891,2015 - 2016,1,PBSC
mp727,2015 - 2016,1,ENGL
kg799,2015 - 2016,1,RMLL
kr874,2015 - 2016,1,ARTS
jl119,2015 - 2016,1,RELG
dc291,2015 - 2016,1,RELG
mw343,2015 - 2016,1,MATH
nm708,2015 - 2016,1,WRIT
sw992,2015 - 2016,1,ARTS
sb185,2015 - 2016,1,ENGL
jw537,2015 - 2016,1,WRIT
sm974,2015 - 2016,1,PHAS
jw864,2015 - 2016,1,POSC
mg205,2015 - 2016,1,ENST
nb962,2015 - 2016,1,ENGL
bb242,2015 - 2016,1,BIOL
ow265,2015 - 2016,1,MUSI
pf300,2015 - 2016,1,PBSC
ac737,2015 - 2016,1,SOAN
tp841,2015 - 2016,1,PBSC
sa101,2015 - 2016,1,RMLL
am851,2015 - 2016,1,POSC
kr178,2015 - 2016,1,ARTS
rd146,2015 - 2016,1,EDUC
bh738,2015 - 2016,1,THEA
bm285,2015 - 2016,1,ENGL
am389,2015 - 2016,1,ENGL
ck836,2015 - 2016,1,GEOG
mr378,2015 - 2016,1,SOAN
sc167,2015 - 2016,1,RMLL
bs243,2015 - 2016,1,ENGL
ja302,2015 - 2016,1,HIST
mh156,2015 - 2016,1,HIST
fw268,2015 - 2016,1,HIST
tr922,2015 - 2016,1,EEGS
rm295,2015 - 2016,1,ARTS
dp955,2015 - 2016,1,PHAS
gs764,2015 - 2016,1,EDUC
jc245,2015 - 2016,1,ENST
jh147,2015 - 2016,1,ENGL
jo305,2015 - 2016,1,POSC
pb733,2015 - 2016,1,MATH
eh701,2015 - 2016,1,SOAN
bc467,2015 - 2016,1,POSC
tb695,2015 - 2016,1,RMLL
cp633,2015 - 2016,1,PBSC
mn423,2015 - 2016,1,MELL
hw292,2015 - 2016,1,EDUC
ah821,2015 - 2016,1,RMLL
hs178,2015 - 2016,1,ECON
jf198,2015 - 2016,1,ENGL
lw109,2015 - 2016,1,RMLL
ds233,2015 - 2016,1,EDUC
pe219,2015 - 2016,1,ENGL
sy971,2015 - 2016,1,HIST
pg647,2015 - 2016,1,SOAN
rs990,2015 - 2016,1,MUSI
mp789,2015 - 2016,1,WRIT
sv203,2015 - 2016,1,ENST
tj223,2015 - 2016,1,ARTS
jc595,2015 - 2016,1,BIOL
eb295,2015 - 2016,1,SOAN
tm646,2015 - 2016,1,PHAS
cc809,2015 - 2016,1,RMLL
mg641,2015 - 2016,1,HIST
mk223,2015 - 2016,1,EDUC
fl251,2015 - 2016,1,ENGL
hb669,2015 - 2016,1,RMLL
cc979,2015 - 2016,1,CHEM
rw391,2015 - 2016,1,PHIL
jh985,2015 - 2016,1,COSC
dg251,2015 - 2016,1,ENST
gm545,2015 - 2016,1,ENGL
ks869,2015 - 2016,1,RELG
jw145,2015 - 2016,1,BIOL
td584,2015 - 2016,1,ENGL
sm342,2015 - 2016,1,POSC
mb225,2015 - 2016,1,HIST
mv850,2015 - 2016,1,COSC
cf595,2015 - 2016,1,PBSC
jv858,2015 - 2016,1,RMLL
ks375,2015 - 2016,1,EDUC
ak371,2015 - 2016,1,ENGL
lr459,2015 - 2016,1,SOAN
ms543,2015 - 2016,1,ENST
jo424,2015 - 2016,1,POSC
kc246,2015 - 2016,1,HIST
kg731,2015 - 2016,1,RMLL
jm957,2015 - 2016,1,EDUC
cr725,2015 - 2016,1,SOAN
jm530,2015 - 2016,1,CHEM
mc269,2015 - 2016,1,ENGL
ac910,2015 - 2016,1,ENGL
nf154,2015 - 2016,1,POSC
tg661,2015 - 2016,1,HIST
sb214,2015 - 2016,1,BIOL
ts645,2015 - 2016,1,BIOL
rw610,2015 - 2016,1,CLAS
dm809,2015 - 2016,1,ENGL
km573,2015 - 2016,1,SOAN
sm912,2015 - 2016,1,SOAN
jh414,2015 - 2016,1,ENGL
mp158,2015 - 2016,1,HIST
jm280,2015 - 2016,1,PHIL
lt220,2015 - 2016,1,HIST
jr518,2015 - 2016,1,HIST
rc540,2015 - 2016,1,BIOL
jr185,2015 - 2016,1,PBSC
sa792,2015 - 2016,1,MELL
ar918,2015 - 2016,1,COSC
bs784,2015 - 2016,1,BIOL
dp129,2015 - 2016,1,ARTS
vs189,2015 - 2016,1,COSC
sm669,2015 - 2016,1,PHIL
sm787,2015 - 2016,1,COSC
ml793,2015 - 2016,1,POSC
dr257,2015 - 2016,1,SOAN
jm430,2015 - 2016,1,SOAN
mm948,2015 - 2016,1,GEOG
tr635,2015 - 2016,1,ARTS
wb381,2015 - 2016,1,WRIT
jp415,2015 - 2016,1,SOAN
tg411,2015 - 2016,1,GEOG
ap645,2015 - 2016,1,CLAS
ca728,2015 - 2016,1,BIOL
ms901,2015 - 2016,1,BIOL
me430,2015 - 2016,1,RELG
js457,2015 - 2016,1,ARTS
jh429,2015 - 2016,1,ECON
jm440,2015 - 2016,1,ARTS
hb957,2015 - 2016,1,CHEM
rw874,2015 - 2016,1,PBSC
dm395,2015 - 2016,1,ENGL
mb778,2015 - 2016,1,SOAN
mr150,2015 - 2016,1,PBSC
ch594,2015 - 2016,1,POSC
np678,2015 - 2016,1,PHIL
pc628,2015 - 2016,1,GERM
jm423,2015 - 2016,1,RMLL
je378,2015 - 2016,1,CLAS
eb762,2015 - 2016,1,EDUC
tm834,2015 - 2016,1,ARTS
je843,2015 - 2016,1,POSC
hr228,2015 - 2016,1,PBSC
dt667,2015 - 2016,1,ECON
jg117,2015 - 2016,1,RMLL
jc726,2015 - 2016,1,PBSC
sb287,2015 - 2016,1,SOAN
bm158,2015 - 2016,1,BIOL
mr453,2015 - 2016,1,BIOL
jo658,2015 - 2016,1,CHEM
gp980,2015 - 2016,1,PBSC
rb449,2015 - 2016,1,EDUC
lr130,2015 - 2016,1,CLAS
jm307,2015 - 2016,1,HIST
dr434,2015 - 2016,1,ARTS
mp167,2015 - 2016,1,GERM
lt997,2015 - 2016,1,HIST
ww804,2015 - 2016,1,BIOL
mc884,2015 - 2016,1,ARTS
rl555,2015 - 2016,1,COSC
jl875,2015 - 2016,1,PHAS
jk659,2015 - 2016,1,ENGL
dc748,2015 - 2016,1,PBSC
cb454,2015 - 2016,1,EDUC
tb650,2015 - 2016,1,POSC
dw734,2015 - 2016,1,CLAS
rs604,2015 - 2016,1,EEGS
sw420,2015 - 2016,1,PHIL
st855,2015 - 2016,1,ENGL
mm989,2015 - 2016,1,POSC
mp399,2015 - 2016,1,MUSI
mh305,2015 - 2016,1,WRIT
rr186,2015 - 2016,1,EDUC
bw684,2015 - 2016,1,RELG
gh868,2015 - 2016,1,EDUC
lm594,2015 - 2016,1,GEOG
sp361,2015 - 2016,1,CLAS
nc190,2015 - 2016,1,ARTS
jt616,2015 - 2016,1,RMLL
sm176,2015 - 2016,1,HIST
ps130,2015 - 2016,1,PHAS
ew490,2015 - 2016,1,PHAS
jb575,2015 - 2016,1,BIOL
jb297,2015 - 2016,1,EALL
am465,2015 - 2016,1,GEOG
dw855,2015 - 2016,1,ARTS
jd814,2015 - 2016,1,BIOL
ne506,2015 - 2016,1,CHEM
ag845,2015 - 2016,1,MELL
ac252,2015 - 2016,1,BIOL
al368,2015 - 2016,1,MATH
aw164,2015 - 2016,1,PHAS
aj340,2015 - 2016,1,MATH
rr913,2015 - 2016,1,HIST
bp961,2015 - 2016,1,BIOL
jm226,2015 - 2016,1,HIST
ae635,2015 - 2016,1,RMLL
rk878,2015 - 2016,1,EDUC
wb720,2015 - 2016,1,CHEM
ab267,2015 - 2016,1,ENGL
as711,2015 - 2016,1,PBSC
mh905,2015 - 2016,1,PBSC
jb387,2015 - 2016,1,GERM
jt583,2015 - 2016,1,RELG
kg970,2015 - 2016,1,ENGL
nr422,2015 - 2016,1,THEA
lw108,2015 - 2016,1,HIST
as338,2015 - 2016,1,CLAS
bc994,2015 - 2016,1,ENGL
jb805,2015 - 2016,1,RELG
ag709,2015 - 2016,1,MUSI
bg979,2015 - 2016,1,PHAS
ms568,2015 - 2016,1,ENGL
sn698,2015 - 2016,1,EDUC
jb318,2015 - 2016,1,HIST
sh202,2015 - 2016,1,RMLL
ab244,2015 - 2016,1,ENGL
em458,2015 - 2016,1,CLAS
nc800,2015 - 2016,1,COSC
am474,2015 - 2016,1,THEA
vc574,2015 - 2016,1,SOAN
yn966,2015 - 2016,1,RELG
rs605,2015 - 2016,1,RELG
jg531,2015 - 2016,1,WRIT
de427,2015 - 2016,1,HIST
ss186,2015 - 2016,1,PHIL
tk958,2015 - 2016,1,ARTS
mm946,2015 - 2016,1,ECON
tb911,2015 - 2016,1,THEA
lj703,2015 - 2016,1,RMLL
jj215,2015 - 2016,1,BIOL
br515,2015 - 2016,1,HIST
kg341,2015 - 2016,1,SOAN
jb257,2015 - 2016,1,CLAS
sr135,2015 - 2016,1,ARTS
bc694,2015 - 2016,1,ENGL
aw447,2015 - 2016,1,HIST
ch214,2015 - 2016,1,PHIL
dp363,2015 - 2016,1,CLAS
am697,2015 - 2016,1,RMLL
jj320,2015 - 2016,1,ENGL
cj328,2015 - 2016,1,ENGL
ao482,2015 - 2016,1,EDUC
ac205,2015 - 2016,1,MUSI
jw829,2015 - 2016,1,PHAS
cb171,2015 - 2016,1,ENGL
nh936,2015 - 2016,1,BIOL
rm638,2015 - 2016,1,COSC
kc674,2015 - 2016,1,MELL
em935,2015 - 2016,1,ARTS
kh287,2015 - 2016,1,PBSC
jc770,2015 - 2016,1,ENGL
ds674,2015 - 2016,1,PHAS
rk695,2015 - 2016,1,MATH
ck347,2015 - 2016,1,CHEM
lj666,2015 - 2016,1,RMLL
aw300,2015 - 2016,1,ECON
re630,2015 - 2016,1,EALL
cc751,2015 - 2016,1,RMLL
ma727,2015 - 2016,1,PBSC
cm772,2015 - 2016,1,ECON
ma773,2015 - 2016,1,ECON
ml995,2015 - 2016,1,SOAN
ec925,2015 - 2016,1,GERM
kc160,2015 - 2016,1,HIST
jf340,2015 - 2016,1,EEGS
lt101,2015 - 2016,1,PHAS
km712,2015 - 2016,1,POSC
tw205,2015 - 2016,1,POSC
ms287,2015 - 2016,1,POSC
db783,2015 - 2016,1,EDUC
sm877,2015 - 2016,1,MATH
jl227,2015 - 2016,1,ECON
as822,2015 - 2016,1,ENGL
lc171,2015 - 2016,1,RMLL
pm293,2015 - 2016,1,SOAN
sr354,2015 - 2016,1,RELG
jv982,2015 - 2016,1,SOAN
jo373,2015 - 2016,1,ENGL
lm889,2015 - 2016,1,PHIL
jp581,2015 - 2016,1,MATH
jb505,2015 - 2016,1,SOAN
so401,2015 - 2016,1,GEOG
lr248,2015 - 2016,1,WRIT
lh142,2015 - 2016,1,CHEM
bc826,2015 - 2016,1,EALL
bm926,2015 - 2016,1,SOAN
ah923,2015 - 2016,1,GERM
tf483,2015 - 2016,1,HIST
tj466,2015 - 2016,1,PBSC
jb516,2015 - 2016,1,EEGS
rc535,2015 - 2016,1,MATH
kc538,2015 - 2016,1,BIOL
ca891,2015 - 2016,1,WRIT
jh177,2015 - 2016,1,EDUC
sk815,2015 - 2016,1,EEGS
cc541,2015 - 2016,1,EDUC
vb662,2015 - 2016,1,HIST
dm901,2015 - 2016,1,MATH
bv353,2015 - 2016,1,ECON
jm382,2015 - 2016,1,PBSC
mc206,2015 - 2016,1,HIST
ja266,2015 - 2016,1,SOAN
lo995,2015 - 2016,1,MUSI
ra292,2015 - 2016,1,HIST
wh115,2015 - 2016,1,RMLL
eb676,2015 - 2016,1,PBSC
tt718,2015 - 2016,1,THEA
ch366,2015 - 2016,1,MUSI
gf357,2015 - 2016,1,EEGS
wt492,2015 - 2016,1,RELG
pb674,2015 - 2016,1,GEOG
cs413,2015 - 2016,1,RELG
dt850,2015 - 2016,1,RELG
bs946,2015 - 2016,1,HIST
wd127,2015 - 2016,1,ENGL
tl722,2015 - 2016,1,BIOL
tk648,2015 - 2016,1,RMLL
jt359,2015 - 2016,1,BIOL
rl947,2015 - 2016,1,RMLL
ac553,2015 - 2016,1,HIST
dg395,2015 - 2016,1,ENGL
pb366,2015 - 2016,1,EDUC
jm918,2015 - 2016,1,ECON
em366,2015 - 2016,1,ENST
wg935,2015 - 2016,1,PHAS
sj167,2015 - 2016,1,BIOL
ej320,2015 - 2016,1,RMLL
ag957,2015 - 2016,1,GEOG
ls979,2015 - 2016,1,COSC
bm833,2015 - 2016,1,GERM
sd975,2015 - 2016,1,HIST
jw897,2015 - 2016,1,HIST
ms851,2015 - 2016,1,SOAN
gv708,2015 - 2016,1,SOAN
cm740,2015 - 2016,1,GEOG
cd117,2015 - 2016,1,HIST
tb240,2015 - 2016,1,BIOL
mh118,2015 - 2016,1,COSC
dj155,2015 - 2016,1,ENGL
dc376,2015 - 2016,1,WRIT
bs535,2015 - 2016,1,MUSI
jp521,2015 - 2016,1,HIST
dm531,2015 - 2016,1,HIST
jf636,2015 - 2016,1,ECON
bl925,2015 - 2016,1,ENGL
as760,2015 - 2016,1,GEOG
kb928,2015 - 2016,1,POSC
tg576,2015 - 2016,1,EDUC
wh657,2015 - 2016,1,ARTS
em176,2015 - 2016,1,HIST
dl919,2015 - 2016,1,RELG
ma225,2015 - 2016,1,MATH
ac706,2015 - 2016,1,MATH
am810,2015 - 2016,1,POSC
jm727,2015 - 2016,1,POSC
sb492,2015 - 2016,1,PHIL
jj381,2015 - 2016,1,ARTS
hs648,2015 - 2016,1,CLAS
lp192,2015 - 2016,1,CHEM
ls645,2015 - 2016,1,MELL
bb931,2015 - 2016,1,HIST
jb854,2015 - 2016,1,SOAN
mj314,2015 - 2016,1,HIST
cm124,2015 - 2016,1,EALL
jm759,2015 - 2016,1,HIST
jr834,2015 - 2016,1,ARTS
hc476,2015 - 2016,1,GEOG
lc398,2015 - 2016,1,EDUC
rm909,2015 - 2016,1,ENGL
ar569,2015 - 2016,1,HIST
tl726,2015 - 2016,1,HIST
hn734,2015 - 2016,1,CHEM
ja248,2015 - 2016,1,PHAS
eh706,2015 - 2016,1,ARTS
kb985,2015 - 2016,1,HIST
lm529,2015 - 2016,1,ENGL
tm322,2015 - 2016,1,HIST
mg235,2015 - 2016,1,ENGL
jw906,2015 - 2016,1,PHAS
ag519,2015 - 2016,1,CLAS
hh967,2015 - 2016,1,RELG
rf772,2015 - 2016,1,ENGL
ar687,2015 - 2016,1,BIOL
wr875,2015 - 2016,1,SOAN
jb216,2015 - 2016,1,ARTS
mm722,2015 - 2016,1,CHEM
ts387,2015 - 2016,1,RMLL
mp339,2015 - 2016,1,COSC
rm460,2015 - 2016,1,MELL
tr307,2015 - 2016,1,ENGL
ml314,2015 - 2016,1,PHIL
im520,2015 - 2016,1,RELG
sp817,2015 - 2016,1,EALL
kk548,2015 - 2016,1,EDUC
sa710,2015 - 2016,1,ENGL
sc580,2015 - 2016,1,POSC
db918,2015 - 2016,1,ENST
rh333,2015 - 2016,1,SOAN
bj650,2015 - 2016,1,HIST
jp466,2015 - 2016,1,ENGL
mm494,2015 - 2016,1,EALL
oh134,2015 - 2016,1,ARTS
tb293,2015 - 2016,1,COSC
mr133,2015 - 2016,1,ENGL
jr733,2015 - 2016,1,PHAS
kr315,2015 - 2016,1,SOAN
ew496,2015 - 2016,1,ARTS
cm130,2015 - 2016,1,COSC
hf635,2015 - 2016,1,CLAS
mm607,2015 - 2016,1,RELG
mt364,2015 - 2016,1,PBSC
jg902,2015 - 2016,1,CHEM
mw192,2015 - 2016,1,ENGL
bp387,2015 - 2016,1,PBSC
aw843,2015 - 2016,1,MUSI
